,start_day,TRIP ID
1158,08/29/2016,14935
1159,08/30/2016,11894
1160,08/31/2016,15812
1161,09/01/2016,14435
1162,09/02/2016,16399
1163,09/03/2016,17729
1164,09/04/2016,19744
1165,09/05/2016,17386
1166,09/06/2016,14778
1167,09/07/2016,13549
1168,09/08/2016,13389
1169,09/09/2016,13506
1170,09/10/2016,12260
1171,09/11/2016,15247
1172,09/12/2016,15914
1173,09/13/2016,15482
1174,09/14/2016,15434
1175,09/15/2016,16039
1176,09/16/2016,15262
1177,09/17/2016,15948
1178,09/18/2016,16112
1179,09/19/2016,17042
1180,09/20/2016,16040
1181,09/21/2016,11088
1182,09/22/2016,15220
1183,09/23/2016,15131
1184,09/24/2016,15644
1185,09/25/2016,14638
1186,09/26/2016,14034
1187,09/27/2016,14004
1188,09/28/2016,7657
1189,09/29/2016,10208
1190,09/30/2016,9871
1191,10/01/2016,5938
1192,10/02/2016,9023
1193,10/03/2016,13033
1194,10/04/2016,14147
1195,10/05/2016,14601
1196,10/06/2016,6629
1197,10/07/2016,14795
1198,10/08/2016,12884
1199,10/09/2016,12322
1200,10/10/2016,14742
1201,10/11/2016,14694
1202,10/12/2016,7601
1203,10/13/2016,12156
1204,10/14/2016,13452
1205,10/15/2016,11741
1206,10/16/2016,9145
1207,10/17/2016,14205
1208,10/18/2016,14322
1209,10/19/2016,12842
1210,10/20/2016,10759
1211,10/21/2016,9712
1212,10/22/2016,9513
1213,10/23/2016,11192
1214,10/24/2016,11622
1215,10/25/2016,10718
1216,10/26/2016,4876
1217,10/27/2016,9741
1218,10/28/2016,12319
1219,10/29/2016,12872
1220,10/30/2016,7431
1221,10/31/2016,11167
1222,11/01/2016,13503
1223,11/02/2016,8187
1224,11/03/2016,12237
1225,11/04/2016,14197
1226,11/05/2016,12464
1227,11/06/2016,12290
1228,11/07/2016,12332
1229,11/08/2016,10104
1230,11/09/2016,9927
1231,11/10/2016,10363
1232,11/11/2016,8125
1233,11/12/2016,7573
1234,11/13/2016,6493
1235,11/14/2016,9697
1236,11/15/2016,9671
1237,11/16/2016,10054
1238,11/17/2016,11105
1239,11/18/2016,7744
1240,11/19/2016,3169
1241,11/20/2016,2784
1242,11/21/2016,6711
1243,11/22/2016,6591
1244,11/23/2016,3597
1245,11/24/2016,1592
1246,11/25/2016,2736
1247,11/26/2016,3497
1248,11/27/2016,3060
1249,11/28/2016,4341
1250,11/29/2016,8825
1251,11/30/2016,7439
1252,12/01/2016,6742
1253,12/02/2016,6757
1254,12/03/2016,3609
1255,12/04/2016,1307
1256,12/05/2016,5292
1257,12/06/2016,6211
1258,12/07/2016,5329
1259,12/08/2016,4353
1260,12/09/2016,4521
1261,12/10/2016,1808
1262,01/01/2017,1727
1263,01/02/2017,1960
1264,01/03/2017,4537
1265,01/04/2017,3269
1266,01/05/2017,2917
1267,01/06/2017,2516
1268,01/07/2017,1330
1269,01/08/2017,1193
1270,01/09/2017,3816
1271,01/10/2017,3310
1272,01/11/2017,3821
1273,01/12/2017,3071
1274,01/13/2017,3676
1275,01/14/2017,2160
1276,01/15/2017,2195
1277,01/16/2017,1406
1278,01/17/2017,4704
1279,01/18/2017,5337
1280,01/19/2017,4424
1281,01/20/2017,4573
1282,01/21/2017,7697
1283,01/22/2017,3167
1284,01/23/2017,5788
1285,01/24/2017,5762
1286,01/25/2017,5080
1287,01/26/2017,4731
1288,01/27/2017,4376
1289,01/28/2017,2214
1290,01/29/2017,1623
1291,01/30/2017,4486
1292,01/31/2017,5076
1293,02/01/2017,5361
1294,02/02/2017,4251
1295,02/03/2017,4031
1296,02/04/2017,2103
1297,02/05/2017,2817
1298,02/06/2017,6063
1299,02/07/2017,4736
1300,02/08/2017,5043
1301,02/09/2017,4127
1302,02/10/2017,4722
1303,02/11/2017,4023
1304,02/12/2017,3325
1305,02/13/2017,6095
1306,02/14/2017,6740
1307,02/15/2017,5527
1308,02/16/2017,5582
1309,02/17/2017,9042
1310,02/18/2017,13481
1311,02/19/2017,11604
1312,12/11/2016,687
1313,12/12/2016,2921
1314,12/13/2016,3084
1315,12/14/2016,2702
1316,12/15/2016,2119
1317,12/16/2016,2454
1318,12/17/2016,946
1319,12/18/2016,506
1320,12/19/2016,1709
1321,12/20/2016,2973
1322,12/21/2016,3614
1323,12/22/2016,3798
1324,12/23/2016,2300
1325,12/24/2016,1016
1326,12/25/2016,364
1327,12/26/2016,1879
1328,12/27/2016,2764
1329,12/28/2016,3556
1330,12/29/2016,3039
1331,12/30/2016,2865
1332,12/31/2016,2005
1333,02/20/2017,9763
1334,02/21/2017,8267
1335,02/22/2017,10448
1336,02/23/2017,5926
1337,02/24/2017,5099
1338,02/25/2017,1944
1339,02/26/2017,3223
1340,02/27/2017,7187
1341,02/28/2017,5813
1342,03/01/2017,4456
1343,03/02/2017,5258
1344,03/03/2017,5156
1345,03/04/2017,3141
1346,03/05/2017,4836
1347,03/06/2017,7121
1348,03/07/2017,7855
1349,03/08/2017,6622
1350,03/09/2017,6320
1351,03/10/2017,5192
1352,03/11/2017,2352
1353,03/12/2017,2375
1354,03/13/2017,2535
1355,03/14/2017,1746
1356,03/15/2017,3598
1357,03/16/2017,4989
1358,03/17/2017,4819
1359,03/18/2017,3577
1360,03/19/2017,4483
1361,03/20/2017,6533
1362,03/21/2017,6920
1363,03/22/2017,5512
1364,03/23/2017,6127
1365,03/24/2017,10105
1366,03/25/2017,1675
1367,03/26/2017,3463
1368,03/27/2017,5846
1369,03/28/2017,6608
1370,03/29/2017,5876
1371,03/30/2017,3195
1372,03/31/2017,5115
1373,04/01/2017,7465
1374,04/02/2017,5707
1375,04/03/2017,4933
1376,04/04/2017,7462
1377,04/05/2017,1845
1378,04/06/2017,6322
1379,04/07/2017,7873
1380,04/08/2017,12252
1381,04/09/2017,13431
1382,04/10/2017,6522
1383,04/11/2017,8517
1384,04/12/2017,9647
1385,04/13/2017,6379
1386,04/14/2017,9492
1387,04/15/2017,17942
1388,04/16/2017,10399
1389,04/17/2017,11326
1390,04/18/2017,12931
1391,04/19/2017,8550
1392,04/20/2017,11472
1393,04/21/2017,9139
1394,04/22/2017,8594
1395,04/23/2017,12208
1396,04/24/2017,12159
1397,04/25/2017,14204
1398,04/26/2017,11924
1399,04/27/2017,7065
1400,04/28/2017,9393
1401,04/29/2017,1879
1402,04/30/2017,1622
1403,05/01/2017,6569
1404,05/02/2017,7337
1405,05/03/2017,10160
1406,05/04/2017,8801
1407,05/05/2017,8541
1408,05/06/2017,7743
1409,05/07/2017,7336
1410,05/08/2017,9848
1411,05/09/2017,8264
1412,05/10/2017,7915
1413,05/11/2017,11515
1414,05/12/2017,13277
1415,05/13/2017,15015
1416,05/14/2017,11392
1417,05/15/2017,14855
1418,05/16/2017,16166
1419,05/17/2017,14295
1420,05/18/2017,14614
1421,05/19/2017,5823
1422,05/20/2017,5119
1423,05/21/2017,10311
1424,05/22/2017,14461
1425,05/23/2017,7152
1426,05/24/2017,9367
1427,05/25/2017,12630
1428,05/26/2017,8802
1429,05/27/2017,16842
1430,05/28/2017,14464
1431,05/29/2017,16869
1432,05/30/2017,14558
1433,05/31/2017,15944
1434,06/01/2017,16364
1435,06/02/2017,18318
1436,06/03/2017,19225
1437,06/04/2017,16690
1438,06/05/2017,15967
1439,06/06/2017,16583
1440,06/07/2017,16951
1441,06/08/2017,17836
1442,06/09/2017,18233
1443,06/10/2017,19413
1444,06/11/2017,17265
1445,06/12/2017,16221
1446,06/13/2017,16461
1447,06/14/2017,11273
1448,06/15/2017,17338
1449,06/16/2017,15847
1450,06/17/2017,14816
1451,06/18/2017,16586
1452,06/19/2017,15802
1453,06/20/2017,17183
1454,06/21/2017,18728
1455,06/22/2017,17223
1456,06/23/2017,16827
1457,06/24/2017,20001
1458,06/25/2017,16818
1459,06/26/2017,17346
1460,06/27/2017,18691
1461,06/28/2017,13668
1462,06/29/2017,14637
1463,06/30/2017,16853
1464,04/01/2018,2350
1465,04/02/2018,6687
1466,04/03/2018,4270
1467,04/04/2018,5335
1468,04/05/2018,5803
1469,04/08/2018,3303
1470,04/09/2018,4211
1471,04/11/2018,9177
1472,04/12/2018,10412
1473,04/13/2018,6579
1474,04/14/2018,1438
1475,04/15/2018,1306
1476,04/16/2018,4333
1477,04/17/2018,7065
1478,04/18/2018,5054
1479,04/19/2018,7763
1480,04/23/2018,9286
1481,04/24/2018,10628
1482,04/26/2018,10911
1483,04/27/2018,8578
1484,04/28/2018,6089
1485,04/29/2018,7016
1486,04/30/2018,13987
1487,05/01/2018,15611
1488,05/06/2018,10490
1489,05/07/2018,14502
1490,05/08/2018,16843
1491,05/09/2018,11162
1492,05/10/2018,13803
1493,05/11/2018,8343
1494,05/13/2018,6454
1495,05/14/2018,8454
1496,05/15/2018,12324
1497,05/16/2018,15670
1498,05/17/2018,13261
1499,05/18/2018,10915
1500,05/19/2018,9697
1501,05/20/2018,4485
1502,05/21/2018,5448
1503,05/22/2018,13250
1504,05/23/2018,16451
1505,05/24/2018,17600
1506,05/25/2018,17341
1507,05/26/2018,17864
1508,05/27/2018,18478
1509,05/28/2018,17312
1510,05/29/2018,16933
1511,05/30/2018,13873
1512,05/31/2018,18139
1513,09/12/2017,17453
1514,04/06/2018,5915
1515,04/07/2018,3890
1516,04/10/2018,7290
1517,04/20/2018,9497
1518,04/21/2018,5600
1519,04/22/2018,7187
1520,04/25/2018,9161
1521,05/02/2018,12303
1522,05/03/2018,9074
1523,05/04/2018,14057
1524,05/05/2018,16382
1525,05/12/2018,4665
1526,06/01/2018,15368
1527,06/02/2018,13378
1528,06/03/2018,16823
1529,06/04/2018,18520
1530,06/05/2018,15717
1531,06/06/2018,17181
1532,06/07/2018,18125
1533,06/08/2018,14109
1534,06/09/2018,12661
1535,06/10/2018,6404
1536,06/12/2018,15974
1537,06/13/2018,18477
1538,06/14/2018,17658
1539,06/15/2018,18221
1540,06/16/2018,17939
1541,06/17/2018,12901
1542,06/18/2018,13838
1543,06/19/2018,16034
1544,06/20/2018,17526
1545,06/21/2018,6735
1546,06/22/2018,8046
1547,06/23/2018,17995
1548,06/24/2018,18506
1549,06/25/2018,17385
1550,06/26/2018,13276
1551,06/27/2018,17566
1552,06/28/2018,18097
1553,06/29/2018,16588
1554,06/30/2018,15136
1555,08/05/2017,20250
1556,08/06/2017,15189
1557,08/06/2018,15206
1558,08/31/2017,16719
1559,09/21/2017,16183
1560,09/22/2017,17459
1561,09/23/2017,17207
1562,09/24/2017,14845
1563,09/25/2017,16999
1564,09/26/2017,17311
1565,09/27/2017,15874
1566,09/28/2017,16466
1567,09/29/2017,15816
1568,09/30/2017,14127
1569,06/11/2018,12235
1570,07/05/2018,14231
1571,07/14/2017,18721
1572,07/07/2018,20018
1573,07/18/2018,19768
1574,07/25/2018,19732
1575,07/29/2018,18225
1576,08/02/2018,19916
1577,09/04/2017,15041
1578,09/05/2017,15647
1579,09/14/2017,17052
1580,09/15/2017,18249
1581,09/16/2017,18284
1582,09/17/2017,14750
1583,09/18/2017,17430
1584,09/19/2017,15316
1585,09/20/2017,16564
1586,08/11/2017,18842
1587,08/12/2017,20198
1588,08/25/2017,18930
1589,08/26/2017,18374
1590,08/28/2017,15604
1591,08/29/2017,15966
1592,08/30/2017,18043
1593,09/01/2017,15633
1594,09/02/2017,15270
1595,09/03/2017,20709
1596,09/06/2017,14537
1597,09/07/2017,15449
1598,09/08/2017,15216
1599,09/09/2017,15281
1600,09/10/2017,14197
1601,09/11/2017,16766
1602,09/13/2017,14358
1603,08/07/2017,19062
1604,08/08/2017,20252
1605,08/14/2017,19029
1606,08/15/2017,20333
1607,08/16/2017,15838
1608,08/17/2017,16283
1609,08/18/2017,19789
1610,08/19/2017,20797
1611,08/20/2017,16507
1612,08/21/2017,18125
1613,08/22/2017,17475
1614,08/23/2017,18906
1615,08/24/2017,17522
1616,08/27/2017,13160
1617,07/23/2017,16684
1618,07/24/2017,18370
1619,07/28/2017,19401
1620,07/30/2017,18281
1621,07/31/2017,19406
1622,08/01/2017,18649
1623,08/02/2017,20120
1624,08/03/2017,16813
1625,08/04/2017,15520
1626,08/09/2017,19515
1627,08/10/2017,17931
1628,08/13/2017,17898
1629,11/08/2017,9345
1630,11/09/2017,8271
1631,11/10/2017,4389
1632,11/19/2017,3397
1633,11/20/2017,7966
1634,11/21/2017,6731
1635,11/22/2017,5179
1636,07/13/2017,17659
1637,07/16/2017,16984
1638,07/17/2017,19553
1639,07/18/2017,19888
1640,07/19/2017,18522
1641,07/20/2017,12657
1642,07/21/2017,14520
1643,07/22/2017,17498
1644,07/25/2017,19343
1645,07/26/2017,18530
1646,07/27/2017,18246
1647,07/29/2017,20798
1648,12/21/2017,5676
1649,12/22/2017,4576
1650,12/23/2017,1727
1651,12/25/2017,240
1652,12/26/2017,779
1653,12/27/2017,1138
1654,12/28/2017,1294
1655,12/29/2017,1076
1656,12/31/2017,651
1657,07/01/2017,20080
1658,07/02/2017,19489
1659,07/03/2017,20276
1660,07/04/2017,20535
1661,07/05/2017,18199
1662,07/06/2017,18591
1663,07/07/2017,17583
1664,07/08/2017,22106
1665,07/09/2017,18678
1666,07/10/2017,12784
1667,07/11/2017,17276
1668,07/12/2017,12539
1669,07/15/2017,21945
1670,10/22/2017,6125
1671,10/23/2017,6369
1672,11/11/2017,3045
1673,11/12/2017,2152
1674,11/13/2017,8326
1675,11/14/2017,9045
1676,11/15/2017,6030
1677,11/16/2017,7889
1678,11/23/2017,1851
1679,11/24/2017,4530
1680,11/25/2017,4251
1681,11/26/2017,3606
1682,11/27/2017,9146
1683,11/28/2017,9926
1684,11/29/2017,9007
1685,11/30/2017,9270
1686,12/01/2017,9142
1687,12/02/2017,6728
1688,12/03/2017,6338
1689,12/04/2017,9089
1690,12/05/2017,5876
1691,12/06/2017,6302
1692,12/07/2017,5410
1693,12/08/2017,5266
1694,12/09/2017,1790
1695,12/10/2017,2200
1696,12/11/2017,5345
1697,12/12/2017,4521
1698,12/13/2017,5234
1699,12/14/2017,5047
1700,12/15/2017,4859
1701,12/16/2017,3808
1702,12/17/2017,3001
1703,12/18/2017,6031
1704,12/19/2017,7225
1705,12/20/2017,4076
1706,12/24/2017,403
1707,12/30/2017,548
1708,10/11/2017,7702
1709,10/12/2017,13466
1710,10/13/2017,16661
1711,10/14/2017,1563
1712,10/15/2017,6758
1713,10/16/2017,13724
1714,10/17/2017,14970
1715,10/18/2017,14726
1716,10/19/2017,15229
1717,10/20/2017,16403
1718,10/21/2017,14830
1719,10/24/2017,3747
1720,10/25/2017,11341
1721,10/26/2017,11918
1722,10/27/2017,8710
1723,10/28/2017,4664
1724,10/29/2017,5890
1725,10/30/2017,9367
1726,10/31/2017,8563
1727,11/01/2017,6327
1728,11/02/2017,7832
1729,11/03/2017,9445
1730,11/04/2017,2665
1731,11/05/2017,4614
1732,11/06/2017,8803
1733,11/07/2017,9121
1734,11/17/2017,5916
1735,11/18/2017,1664
1736,01/01/2018,375
1737,01/02/2018,1633
1738,01/03/2018,2483
1739,01/04/2018,2406
1740,01/05/2018,2222
1741,01/09/2018,5140
1742,01/25/2018,5935
1743,01/29/2018,4351
1744,01/30/2018,4932
1745,01/31/2018,5814
1746,02/01/2018,4422
1747,02/26/2018,7696
1748,02/27/2018,9305
1749,02/28/2018,7527
1750,03/01/2018,3991
1751,03/02/2018,6497
1752,03/03/2018,4476
1753,03/04/2018,4331
1754,03/05/2018,5105
1755,03/08/2018,5615
1756,03/09/2018,5987
1757,03/15/2018,7254
1758,03/16/2018,6286
1759,03/18/2018,6838
1760,03/19/2018,6777
1761,03/20/2018,5878
1762,03/21/2018,6087
1763,03/22/2018,6899
1764,03/31/2018,4118
1765,10/01/2017,12510
1766,10/02/2017,16436
1767,10/03/2017,14711
1768,10/04/2017,14740
1769,10/05/2017,16228
1770,10/06/2017,11165
1771,10/07/2017,9428
1772,10/08/2017,17280
1773,10/09/2017,18232
1774,10/10/2017,10648
1775,01/06/2018,1090
1776,01/07/2018,1074
1777,01/08/2018,4648
1778,01/10/2018,5160
1779,01/11/2018,4461
1780,01/12/2018,3228
1781,01/13/2018,1416
1782,01/14/2018,1204
1783,01/15/2018,1331
1784,01/16/2018,2837
1785,01/17/2018,3335
1786,01/18/2018,4122
1787,01/19/2018,4739
1788,01/20/2018,3945
1789,01/21/2018,2810
1790,01/22/2018,4890
1791,01/23/2018,4134
1792,01/24/2018,4914
1793,01/26/2018,6705
1794,01/27/2018,5147
1795,01/28/2018,2972
1796,02/02/2018,3346
1797,02/03/2018,2088
1798,02/04/2018,659
1799,02/08/2018,3203
1800,02/09/2018,694
1801,02/10/2018,842
1802,02/11/2018,672
1803,02/12/2018,2681
1804,02/13/2018,3755
1805,02/14/2018,4615
1806,02/15/2018,5291
1807,02/16/2018,5012
1808,02/17/2018,1957
1809,02/18/2018,2241
1810,02/19/2018,3025
1811,02/21/2018,5166
1812,02/22/2018,5713
1813,02/23/2018,5520
1814,02/24/2018,2995
1815,02/25/2018,3583
1816,03/06/2018,5369
1817,03/07/2018,5524
1818,03/10/2018,4159
1819,03/11/2018,3388
1820,03/12/2018,6685
1821,03/13/2018,5558
1822,03/14/2018,6969
1823,03/17/2018,3935
1824,03/23/2018,6592
1825,03/24/2018,3128
1826,03/25/2018,3406
1827,03/26/2018,6571
1828,03/27/2018,6220
1829,03/28/2018,7928
1830,03/29/2018,6267
1831,03/30/2018,6573
1832,02/05/2018,2128
1833,02/06/2018,2859
1834,02/07/2018,2834
1835,02/20/2018,3069
1836,07/01/2018,11652
1837,07/02/2018,18616
1838,07/03/2018,18108
1839,07/04/2018,15513
1840,07/06/2018,19229
1841,07/08/2018,17734
1842,07/09/2018,17549
1843,07/10/2018,18316
1844,07/11/2018,18856
1845,07/12/2018,18256
1846,07/15/2018,16564
1847,08/07/2018,14467
1848,08/08/2018,19929
1849,08/10/2018,19250
1850,08/21/2018,16341
1851,09/21/2018,16685
1852,09/22/2018,14524
1853,09/25/2018,12787
1854,09/26/2018,16513
1855,10/08/2018,16063
1856,10/09/2018,16495
1857,10/12/2018,9478
1858,10/19/2018,9668
1859,10/23/2018,12026
1860,10/24/2018,11308
1861,10/27/2018,7709
1862,11/01/2018,10982
1863,11/03/2018,7416
1864,07/13/2018,18047
1865,07/14/2018,12338
1866,07/16/2018,16695
1867,07/17/2018,18705
1868,07/19/2018,19112
1869,07/20/2018,14854
1870,07/21/2018,15114
1871,07/22/2018,10755
1872,07/23/2018,19456
1873,07/24/2018,19741
1874,07/26/2018,19892
1875,07/27/2018,19712
1876,08/11/2018,20204
1877,08/13/2018,18860
1878,07/28/2018,20663
1879,07/30/2018,19782
1880,07/31/2018,17470
1881,08/01/2018,19192
1882,08/03/2018,19790
1883,08/04/2018,17783
1884,08/05/2018,15419
1885,08/09/2018,17646
1886,08/12/2018,17961
1887,08/14/2018,19185
1888,08/15/2018,15556
1889,08/16/2018,18183
1890,08/17/2018,17607
1891,08/18/2018,18280
1892,08/19/2018,17123
1893,08/20/2018,13021
1894,08/22/2018,18858
1895,08/23/2018,18993
1896,08/24/2018,14131
1897,08/25/2018,15969
1898,08/26/2018,14106
1899,08/29/2018,14344
1900,08/27/2018,16289
1901,08/28/2018,13075
1902,08/30/2018,17931
1903,08/31/2018,16140
1904,09/01/2018,8649
1905,09/02/2018,16595
1906,09/03/2018,9163
1907,09/04/2018,15908
1908,09/05/2018,14771
1909,09/06/2018,9783
1910,09/07/2018,12908
1911,09/08/2018,11891
1912,09/09/2018,11586
1913,09/10/2018,16576
1914,09/11/2018,18223
1915,09/12/2018,18407
1916,09/13/2018,18068
1917,09/14/2018,18572
1918,09/15/2018,17580
1919,09/16/2018,14916
1920,09/17/2018,18237
1921,09/18/2018,16357
1922,09/19/2018,15425
1923,09/20/2018,16984
1924,09/23/2018,13542
1925,09/24/2018,15084
1926,09/27/2018,16697
1927,09/28/2018,11031
1928,09/29/2018,11357
1929,09/30/2018,9293
1930,10/01/2018,14865
1931,10/07/2018,7960
1932,10/02/2018,15178
1933,10/03/2018,16852
1934,10/04/2018,14322
1935,10/05/2018,9710
1936,10/06/2018,8454
1937,10/10/2018,12018
1938,10/11/2018,12165
1939,10/13/2018,8271
1940,10/14/2018,8622
1941,10/15/2018,10600
1942,10/16/2018,11785
1943,10/17/2018,11669
1944,10/18/2018,12644
1945,10/20/2018,5840
1946,10/21/2018,6520
1947,10/22/2018,12653
1948,11/05/2018,9684
1949,11/23/2018,2824
1950,10/25/2018,11194
1951,10/26/2018,10993
1952,10/28/2018,4629
1953,10/29/2018,11426
1954,10/30/2018,12178
1955,10/31/2018,11645
1956,11/02/2018,10174
1957,11/04/2018,2340
1958,11/06/2018,8917
1959,11/07/2018,8696
1960,11/08/2018,9052
1961,11/09/2018,5725
1962,11/10/2018,3558
1963,11/11/2018,3682
1964,11/12/2018,6781
1965,11/13/2018,6523
1966,11/14/2018,7133
1967,11/15/2018,6210
1968,11/16/2018,7325
1969,11/17/2018,2491
1970,11/18/2018,3460
1971,11/19/2018,6765
1972,11/20/2018,6429
1973,11/21/2018,5050
1974,11/22/2018,1294
1975,11/24/2018,3059
1976,11/25/2018,1374
1977,11/26/2018,1873
1978,11/27/2018,3837
1979,11/28/2018,4534
1980,11/29/2018,5309
1981,11/30/2018,6277
1982,12/01/2018,1713
1983,12/02/2018,2542
1984,12/03/2018,5306
1985,12/06/2018,5946
1986,12/20/2018,6551
1987,01/08/2019,6951
1988,07/10/2019,18099
1989,07/11/2019,18724
1990,07/12/2019,20870
1991,07/13/2019,20574
1992,07/14/2019,19625
1993,07/15/2019,18368
1994,07/16/2019,16133
1995,07/17/2019,17965
1996,12/04/2018,6152
1997,12/05/2018,6008
1998,12/07/2018,4915
1999,12/08/2018,2777
2000,12/09/2018,2914
2001,12/10/2018,5684
2002,12/11/2018,6270
2003,12/12/2018,6417
2004,12/13/2018,5934
2005,12/14/2018,5870
2006,12/15/2018,4079
2007,12/16/2018,4072
2008,12/17/2018,6884
2009,12/18/2018,6941
2010,12/19/2018,7242
2011,12/21/2018,4536
2012,12/22/2018,2252
2013,12/23/2018,1814
2014,12/24/2018,1743
2015,12/25/2018,1209
2016,12/26/2018,3546
2017,12/27/2018,2332
2018,12/28/2018,3215
2019,12/29/2018,1340
2020,12/30/2018,1586
2021,12/31/2018,1182
2022,01/01/2019,1312
2023,01/02/2019,4170
2024,01/03/2019,5618
2025,01/04/2019,6793
2026,01/05/2019,6179
2027,01/06/2019,3677
2028,01/07/2019,4731
2029,01/09/2019,5100
2030,01/10/2019,5245
2031,01/11/2019,5750
2032,01/12/2019,1394
2033,01/13/2019,1759
2034,01/14/2019,5074
2035,01/15/2019,5246
2036,01/16/2019,5725
2037,01/17/2019,5682
2038,01/18/2019,4993
2039,01/19/2019,528
2040,01/20/2019,757
2041,01/21/2019,1646
2042,01/22/2019,2883
2043,01/23/2019,2995
2044,01/24/2019,3210
2045,01/25/2019,1726
2046,01/26/2019,826
2047,01/27/2019,708
2048,01/28/2019,1034
2049,01/29/2019,1041
2050,01/30/2019,165
2051,01/31/2019,354
2052,02/01/2019,1790
2053,02/02/2019,1905
2054,02/03/2019,2582
2055,02/04/2019,5594
2056,02/05/2019,5248
2057,03/18/2019,7020
2058,03/20/2019,4970
2059,03/22/2019,6971
2060,03/31/2019,3004
2061,07/18/2019,12895
2062,07/19/2019,16420
2063,07/20/2019,15600
2064,07/21/2019,12589
2065,07/22/2019,19826
2066,07/23/2019,20444
2067,07/24/2019,20743
2068,07/25/2019,20664
2069,07/26/2019,20208
2070,02/06/2019,5484
2071,02/07/2019,3956
2072,02/08/2019,2882
2073,02/09/2019,1948
2074,02/10/2019,1417
2075,02/11/2019,4071
2076,02/12/2019,2368
2077,02/13/2019,3681
2078,02/14/2019,5710
2079,02/15/2019,3748
2080,02/16/2019,2240
2081,02/17/2019,1002
2082,02/18/2019,2227
2083,02/19/2019,4539
2084,02/20/2019,3393
2085,02/21/2019,5031
2086,02/22/2019,5253
2087,02/23/2019,1314
2088,02/24/2019,1386
2089,02/25/2019,3878
2090,02/26/2019,4183
2091,02/27/2019,4790
2092,02/28/2019,4566
2093,03/01/2019,4989
2094,03/02/2019,2443
2095,03/03/2019,1649
2096,03/04/2019,2721
2097,03/05/2019,3556
2098,03/06/2019,4395
2099,03/07/2019,4754
2100,03/08/2019,4992
2101,03/09/2019,2085
2102,03/10/2019,2263
2103,03/11/2019,6235
2104,03/12/2019,7815
2105,03/13/2019,6354
2106,03/14/2019,6887
2107,03/15/2019,5510
2108,03/16/2019,4243
2109,03/17/2019,4544
2110,03/19/2019,8543
2111,03/21/2019,6555
2112,03/23/2019,6668
2113,03/24/2019,3251
2114,03/25/2019,6168
2115,03/26/2019,7320
2116,03/27/2019,9192
2117,03/28/2019,9335
2118,03/29/2019,7650
2119,03/30/2019,3529
2120,04/03/2019,9217
2121,04/09/2019,13327
2122,04/16/2019,12179
2123,04/19/2019,6515
2124,04/24/2019,12080
2125,05/04/2019,11370
2126,07/01/2019,19281
2127,07/02/2019,15708
2128,07/03/2019,18138
2129,07/06/2019,18487
2130,07/27/2019,20717
2131,07/28/2019,17742
2132,07/29/2019,15073
2133,07/30/2019,20724
2134,07/31/2019,20868
2135,08/01/2019,20957
2136,08/02/2019,21777
2137,08/03/2019,23002
2138,08/04/2019,19955
2139,08/05/2019,19865
2140,04/01/2019,7560
2141,04/02/2019,8696
2142,04/04/2019,4675
2143,04/05/2019,8616
2144,04/06/2019,10132
2145,04/07/2019,6604
2146,04/08/2019,13947
2147,04/10/2019,6212
2148,04/11/2019,8699
2149,04/12/2019,8604
2150,04/13/2019,8363
2151,04/14/2019,692
2152,04/15/2019,8706
2153,04/17/2019,12467
2154,04/18/2019,6478
2155,04/20/2019,8152
2156,04/21/2019,13159
2157,04/22/2019,14617
2158,04/23/2019,11029
2159,04/25/2019,12646
2160,04/26/2019,13726
2161,04/27/2019,1633
2162,04/28/2019,6635
2163,04/29/2019,5169
2164,04/30/2019,4775
2165,05/01/2019,8854
2166,05/02/2019,6064
2167,05/03/2019,10254
2168,05/05/2019,16370
2169,05/06/2019,10751
2170,05/07/2019,8073
2171,05/09/2019,11687
2172,05/13/2019,12645
2173,05/15/2019,16457
2174,05/16/2019,13987
2175,05/18/2019,10365
2176,05/22/2019,17102
2177,05/23/2019,17999
2178,05/27/2019,7323
2179,05/29/2019,14717
2180,06/05/2019,16804
2181,06/08/2019,18766
2182,06/20/2019,13453
2183,06/22/2019,19941
2184,06/24/2019,15249
2185,06/25/2019,20484
2186,06/26/2019,19872
2187,06/28/2019,17915
2188,06/29/2019,21418
2189,06/30/2019,13882
2190,07/04/2019,17174
2191,07/05/2019,16562
2192,07/07/2019,13055
2193,07/08/2019,14373
2194,08/06/2019,20224
2195,08/07/2019,21182
2196,08/08/2019,21506
2197,08/09/2019,21320
2198,08/10/2019,22295
2199,08/11/2019,17500
2200,08/12/2019,13007
2201,08/13/2019,19085
2202,08/14/2019,18295
2203,08/15/2019,20723
2204,08/16/2019,19799
2205,08/17/2019,14822
2206,08/18/2019,14136
2207,08/19/2019,19618
2208,08/20/2019,15744
2209,08/21/2019,19374
2210,08/22/2019,20889
2211,08/23/2019,20779
2212,08/24/2019,21589
2213,08/25/2019,17678
2214,08/26/2019,10277
2215,08/27/2019,19595
2216,08/28/2019,19677
2217,08/29/2019,19328
2218,08/30/2019,18825
2219,08/31/2019,17361
2220,09/01/2019,16751
2221,09/02/2019,18934
2222,09/03/2019,13481
2223,09/04/2019,18383
2224,05/08/2019,10803
2225,05/10/2019,11441
2226,05/11/2019,5125
2227,05/12/2019,4939
2228,05/14/2019,14973
2229,05/17/2019,9201
2230,05/19/2019,9514
2231,05/20/2019,12202
2232,05/21/2019,8386
2233,05/24/2019,11301
2234,05/25/2019,16482
